Time,R,VM,VP,VT
0,0,0,0.01,0
0.01,4,-0.02,0.02,0
0.02,4,5,-0.09,0.04
0.03,4,5,-0.04,0.18
0.04,4,4.89,-0.01,0.33
0.05,4,4.3,0.05,0.48
0.06,4,3.78,0.12,0.59
0.07,4,3.3,0.21,0.68
0.08,4,2.9,0.3,0.74
0.09,4,2.63,0.39,0.81
0.1,4,2.19,0.51,0.86
0.11,4,1.93,0.62,0.86
0.12,4,1.77,0.73,0.86
0.13,4,1.65,0.84,0.93
0.14,4,1.14,0.95,0.95
0.15,4,0.92,1.07,0.94
0.16,4,0.78,1.17,0.93
0.17,4,0.62,1.25,0.87
0.18,4,0.74,1.39,0.9
0.19,4,0.5,1.5,0.89
0.2,4,0.31,1.61,0.87
0.21,4,0.19,1.72,0.84
0.22,4,0.13,1.82,0.82
0.23,4,0.01,1.91,0.79
0.24,4,-0.02,2,0.74
0.25,4,0.03,2.08,0.73
0.26,4,-0.08,2.16,0.7
0.27,4,-0.08,2.24,0.66
0.28,4,-0.07,2.3,0.63
0.29,4,-0.03,2.38,0.61
0.3,4,-0.06,2.45,0.59
0.31,4,-0.1,2.51,0.53
0.32,4,0.07,2.53,0.54
0.33,4,-0.09,2.63,0.51
0.34,4,0.03,2.69,0.48
0.35,4,-0.04,2.75,0.46
0.36,4,-0.05,2.76,0.43
0.37,4,-0.01,2.84,0.41
0.38,4,0.08,2.88,0.39
0.39,4,0.02,2.93,0.37
0.4,4,0.04,2.97,0.36
0.41,4,0.01,3.01,0.34
0.42,4,0.04,3.02,0.31
0.43,4,0.11,3.07,0.32
0.44,4,0.08,3.12,0.3
0.45,4,0.08,3.14,0.29
0.46,4,0.05,3.18,0.27
0.47,4,0.07,3.21,0.27
0.48,4,0.04,3.22,0.26
0.49,4,0.05,3.26,0.24
0.5,4,0.13,3.3,0.24
0.51,4,0.07,3.23,0.2
0.52,4,0.16,3.33,0.17
0.53,4,0.51,3.36,0.21
0.54,4,0.07,3.4,0.21
0.55,4,0.05,3.42,0.21
0.56,4,-0.02,3.4,0.17
0.57,4,0.16,3.46,0.18
0.58,4,0.16,3.48,0.17
0.59,4,0.06,3.5,0.16
0.6,4,0.09,3.52,0.15
0.61,4,0.08,3.53,0.12
0.62,4,0.2,3.55,0.14
0.63,4,0.1,3.57,0.13
0.64,4,0.13,3.58,0.12
0.65,4,0.13,3.59,0.12
0.66,4,0.14,3.6,0.11
0.67,4,0.19,3.62,0.09
0.68,4,0.26,3.63,0.1
0.69,4,0.19,3.64,0.09
0.7,4,0.21,3.65,0.09
0.71,4,0.19,3.57,0.06
0.72,4,0.33,3.66,0.03
0.73,4,0.7,3.68,0.08
0.74,4,0.25,3.69,0.09
0.75,4,0.21,3.71,0.09
0.76,4,0.18,3.69,0.04
0.77,4,0.39,3.72,0.08
0.78,4,0.25,3.73,0.08
0.79,4,0.2,3.74,0.08
0.8,4,0.2,3.74,0.07
0.81,4,0.21,3.76,0.07
0.82,4,0.22,3.77,0.06
0.83,4,0.21,3.77,0.04
0.84,4,0.32,3.78,0.06
0.85,4,0.23,3.78,0.06
0.86,4,0.23,3.8,0.06
0.87,4,0.22,3.8,0.03
0.88,4,0.32,3.8,0.05
0.89,4,0.22,3.81,0.05
0.9,4,0.23,3.82,0.05
0.91,4,0.24,3.73,0.02
0.92,4,0.35,3.79,0.06
0.93,4,0.4,3.83,0.05
0.94,4,0.33,3.84,0.05
0.95,4,0.24,3.85,0.05
0.96,4,0.2,3.83,0.04
0.97,4,0.23,3.82,0
0.98,4,0.5,3.82,0
0.99,4,0.53,3.84,0.05
1,4,0.31,3.87,0.05
1.01,4,0.23,3.87,0.05
1.02,4,0.16,3.89,0.05
1.03,4,0.16,3.89,0.05
1.04,4,0.16,3.89,0.04
1.05,4,0.18,3.9,0.03
1.06,4,0.21,3.9,0.03
1.07,4,0.2,3.89,0.03
1.08,4,0.23,3.91,0.03
1.09,4,0.27,3.91,0.03
1.1,4,0.21,3.92,0.02
1.11,4,0.24,3.82,0
1.12,4,0.35,3.9,0.02
1.13,4,0.47,3.92,0.02
1.14,4,0.28,3.92,0.03
1.15,4,0.23,3.93,0.03
1.16,4,0.21,3.93,0
1.17,4,0.32,3.93,0.02
1.18,4,0.22,3.93,0.02
1.19,4,0.27,3.92,0.02
1.2,4,0.22,3.93,0.02
1.21,4,0.29,3.93,0.02
1.22,4,0.23,3.94,0.01
1.23,4,0.29,3.94,0.02
1.24,4,0.25,3.95,0.02
1.25,4,0.25,3.95,0.02
1.26,4,0.24,3.95,0.02
1.27,4,0.24,3.94,0
1.28,4,0.33,3.95,0.01
1.29,4,0.29,3.94,0
1.3,4,0.34,3.95,0.02
1.31,4,0.27,3.94,0
1.32,4,0.33,3.92,-0.03
1.33,4,0.48,3.96,0.02
1.34,4,0.31,3.97,0.03
1.35,4,0.19,3.97,0.03
1.36,4,0.16,3.98,0
1.37,4,0.27,3.99,0.03
1.38,4,0.14,3.98,0.02
1.39,4,0.14,3.98,0.02
1.4,4,0.15,3.99,0.01
1.41,4,0.21,3.99,0.02
1.42,4,0.16,3.99,0.01
1.43,4,0.19,3.99,0.01
1.44,4,0.18,3.99,0.01
1.45,4,0.17,3.99,0
1.46,4,0.2,3.99,0
1.47,4,0.2,3.99,0
1.48,4,0.23,3.99,0
1.49,4,0.23,3.99,0
1.5,4,0.2,3.99,0
1.51,4,0.2,3.97,-0.04
1.52,4,0.44,3.95,-0.04
1.53,4,0.51,3.99,0.01
1.54,4,0.29,4,0.02
1.55,4,0.16,3.99,0.01
1.56,4,0.18,3.99,0.01
1.57,4,0.2,3.98,0.02
1.58,4,0.17,4,0.01
1.59,4,0.22,4,0.01
1.6,4,0.17,4.01,0.01
1.61,4,0.17,4.01,0
1.62,4,0.19,4.01,0
1.63,4,0.18,3.99,-0.01
1.64,4,0.24,4,0
1.65,4,0.23,4.01,0
1.66,4,0.2,4.01,0
1.67,4,0.21,4,0
1.68,4,0.18,4.01,0
1.69,4,0.2,4,0
1.7,4,0.21,4.01,0
1.71,4,0.2,3.98,-0.01
1.72,4,0.24,3.96,-0.04
1.73,4,0.49,3.96,0.01
1.74,4,0.28,4.01,0
1.75,4,0.34,4.01,0.01
1.76,4,0.17,4.01,0.01
1.77,4,0.16,4.01,0.01
1.78,4,0.16,4.01,0.01
1.79,4,0.16,4,0
1.8,4,0.22,4.01,0
1.81,4,0.23,4.01,0
1.82,4,0.22,4.01,0
1.83,4,0.22,3.99,0
1.84,4,0.19,4.01,0
1.85,4,0.24,4.01,0
1.86,4,0.19,4.01,0
1.87,4,0.22,4.01,0.01
1.88,4,0.16,4.01,0.01
1.89,4,0.15,4.01,0.01
1.9,4,0.14,4.02,-0.01
1.91,4,0.22,3.99,-0.01
1.92,4,0.21,4.02,-0.05
1.93,4,0.48,3.98,0
1.94,4,0.16,4.02,0
1.95,4,0.24,4.01,0.01
1.96,4,0.13,4.02,0.01
1.97,4,0.14,4.02,0.01
1.98,4,0.12,4.02,0.01
1.99,4,0.12,4.02,0.01
2,4,0.1,4.02,0
2.01,4,0.14,4.02,0
2.02,4,0.17,4.02,-0.01
2.03,4,0.2,4.02,0
2.04,4,0.15,4.02,0
2.05,4,0.12,4.02,0
2.06,4,0.12,4.02,-0.01
2.07,4,0.19,4.01,0
2.08,4,0.12,4.02,0
2.09,4,0.14,4.02,0
2.1,4,0.11,4.02,0
2.11,4,0.15,3.92,-0.02
2.12,4,0.24,4.02,0
2.13,4,0.39,3.98,-0.04
2.14,4,0.34,3.98,0.03
2.15,4,0.12,3.99,-0.01
2.16,4,0.31,4.02,0.02
2.17,4,0.15,4.03,0.02
2.18,4,0.06,4.03,0.02
2.19,4,0.04,4.03,0.01
2.2,4,0.07,4.03,0
2.21,4,0.09,4.03,0
2.22,4,0.09,4.03,0
2.23,4,0.09,4.04,-0.02
2.24,4,0.2,4.01,-0.02
2.25,4,0.19,4.03,0
2.26,4,0.17,4.03,-0.01
2.27,4,0.17,4.03,0
2.28,4,0.09,4.03,0
2.29,4,0.08,4.03,0
2.3,4,0.08,4.03,0
2.31,4,0.08,3.95,-0.03
2.32,4,0.22,4.01,0.01
2.33,4,0.25,4.03,0
2.34,4,0.14,4.03,0
2.35,4,0.08,4.04,0
2.36,4,0.07,4.04,-0.01
2.37,4,0.12,4.04,0
2.38,4,0.05,4.03,0
2.39,4,0.05,4.03,0
2.4,4,0.06,4.03,0
2.41,4,0.06,4.04,0
2.42,4,0.06,4.03,0
2.43,4,0.04,4.02,-0.01
2.44,4,0.11,4.03,0
2.45,4,0.09,4.03,0
2.46,4,0.08,4.04,0
2.47,4,0.04,4.03,0
2.48,4,0.03,4.03,0
2.49,4,0.04,4.03,0
2.5,-4,0.04,4.03,0
2.51,-4,-5,4.19,-0.09
2.52,-4,-5,4.14,-0.24
2.53,-4,-5,4.08,-0.4
2.54,-4,-4.73,4.07,-0.51
2.55,-4,-4.64,3.99,-0.63
2.56,-4,-4.57,3.9,-0.75
2.57,-4,-4.31,3.8,-0.86
2.58,-4,-4.06,3.69,-0.96
2.59,-4,-3.84,3.56,-1.03
2.6,-4,-3.65,3.42,-1.11
2.61,-4,-3.43,3.29,-1.17
2.62,-4,-3.19,3.14,-1.23
2.63,-4,-2.99,2.99,-1.29
2.64,-4,-2.73,2.84,-1.32
2.65,-4,-2.54,2.67,-1.34
2.66,-4,-2.43,2.52,-1.35
2.67,-4,-2.29,2.36,-1.38
2.68,-4,-2.11,2.19,-1.38
2.69,-4,-2,2.04,-1.38
2.7,-4,-1.89,1.89,-1.38
2.71,-4,-1.81,1.68,-1.4
2.72,-4,-1.57,1.55,-1.36
2.73,-4,-1.49,1.36,-1.35
2.74,-4,-1.46,1.18,-1.38
2.75,-4,-1.1,1.08,-1.33
2.76,-4,-1.1,0.93,-1.32
2.77,-4,-1.08,0.78,-1.3
2.78,-4,-1,0.63,-1.27
2.79,-4,-0.99,0.48,-1.25
2.8,-4,-0.89,0.32,-1.23
2.81,-4,-0.78,0.18,-1.21
2.82,-4,-0.68,0.03,-1.18
2.83,-4,-0.6,-0.11,-1.17
2.84,-4,-0.46,-0.24,-1.12
2.85,-4,-0.47,-0.37,-1.09
2.86,-4,-0.42,-0.49,-1.06
2.87,-4,-0.4,-0.62,-1.06
2.88,-4,-0.23,-0.74,-0.97
2.89,-4,-0.44,-0.85,-0.94
2.9,-4,-0.41,-0.96,-0.91
2.91,-4,-0.43,-1.12,-0.9
2.92,-4,-0.3,-1.23,-0.84
2.93,-4,-0.32,-1.27,-0.82
2.94,-4,-0.22,-1.38,-0.79
2.95,-4,-0.34,-1.46,-0.77
2.96,-4,-0.3,-1.59,-0.76
2.97,-4,-0.21,-1.65,-0.72
2.98,-4,-0.22,-1.72,-0.69
2.99,-4,-0.3,-1.8,-0.66
3,-4,-0.31,-1.89,-0.64
3.01,-4,-0.31,-1.95,-0.62
3.02,-4,-0.27,-2.02,-0.59
3.03,-4,-0.32,-2.1,-0.57
3.04,-4,-0.33,-2.16,-0.55
3.05,-4,-0.3,-2.22,-0.52
3.06,-4,-0.35,-2.29,-0.5
3.07,-4,-0.37,-2.34,-0.49
3.08,-4,-0.33,-2.39,-0.47
3.09,-4,-0.36,-2.45,-0.45
3.1,-4,-0.37,-2.49,-0.45
3.11,-4,-0.31,-2.6,-0.45
3.12,-4,-0.26,-2.59,-0.41
3.13,-4,-0.22,-2.64,-0.39
3.14,-4,-0.37,-2.73,-0.36
3.15,-4,-0.45,-2.77,-0.36
3.16,-4,-0.33,-2.77,-0.35
3.17,-4,-0.3,-2.8,-0.39
3.18,-4,-0.16,-2.84,-0.33
3.19,-4,-0.41,-2.88,-0.31
3.2,-4,-0.45,-2.91,-0.3
3.21,-4,-0.44,-2.94,-0.29
3.22,-4,-0.45,-2.97,-0.28
3.23,-4,-0.44,-3.01,-0.27
3.24,-4,-0.47,-3.04,-0.27
3.25,-4,-0.43,-3.1,-0.26
3.26,-4,-0.44,-3.1,-0.25
3.27,-4,-0.36,-3.13,-0.24
3.28,-4,-0.43,-3.17,-0.24
3.29,-4,-0.39,-3.18,-0.22
3.3,-4,-0.43,-3.21,-0.21
3.31,-4,-0.49,-3.26,-0.22
3.32,-4,-0.4,-3.28,-0.2
3.33,-4,-0.41,-3.28,-0.19
3.34,-4,-0.43,-3.3,-0.19
3.35,-4,-0.47,-3.33,-0.18
3.36,-4,-0.48,-3.37,-0.22
3.37,-4,-0.24,-3.37,-0.16
3.38,-4,-0.45,-3.38,-0.16
3.39,-4,-0.5,-3.4,-0.15
3.4,-4,-0.53,-3.42,-0.15
3.41,-4,-0.54,-3.43,-0.14
3.42,-4,-0.55,-3.45,-0.15
3.43,-4,-0.47,-3.48,-0.16
3.44,-4,-0.42,-3.48,-0.13
3.45,-4,-0.5,-3.5,-0.13
3.46,-4,-0.53,-3.52,-0.13
3.47,-4,-0.48,-3.54,-0.13
3.48,-4,-0.45,-3.55,-0.12
3.49,-4,-0.5,-3.55,-0.11
3.5,-4,-0.53,-3.57,-0.11
3.51,-4,-0.54,-3.62,-0.13
3.52,-4,-0.44,-3.64,-0.09
3.53,-4,-0.5,-3.6,-0.09
3.54,-4,-0.45,-3.62,-0.09
3.55,-4,-0.6,-3.63,-0.09
3.56,-4,-0.57,-3.7,-0.12
3.57,-4,-0.4,-3.69,-0.12
3.58,-4,-0.26,-3.66,-0.07
3.59,-4,-0.52,-3.67,-0.06
3.6,-4,-0.65,-3.67,-0.06
3.61,-4,-0.64,-3.67,-0.06
3.62,-4,-0.64,-3.69,-0.06
3.63,-4,-0.66,-3.69,-0.07
3.64,-4,-0.58,-3.7,-0.06
3.65,-4,-0.69,-3.7,-0.06
3.66,-4,-0.67,-3.7,-0.06
3.67,-4,-0.66,-3.72,-0.06
3.68,-4,-0.69,-3.72,-0.06
3.69,-4,-0.64,-3.73,-0.06
3.7,-4,-0.64,-3.74,-0.06
3.71,-4,-0.64,-3.77,-0.09
3.72,-4,-0.5,-3.8,-0.1
3.73,-4,-0.38,-3.77,-0.05
3.74,-4,-0.54,-3.76,-0.05
3.75,-4,-0.62,-3.77,-0.04
3.76,-4,-0.68,-3.82,-0.09
3.77,-4,-0.44,-3.82,-0.04
3.78,-4,-0.55,-3.79,-0.04
3.79,-4,-0.55,-3.79,-0.04
3.8,-4,-0.68,-3.79,-0.04
3.81,-4,-0.67,-3.79,-0.04
3.82,-4,-0.66,-3.81,-0.04
3.83,-4,-0.66,-3.82,-0.04
3.84,-4,-0.64,-3.81,-0.04
3.85,-4,-0.61,-3.82,-0.04
3.86,-4,-0.67,-3.82,-0.07
3.87,-4,-0.52,-3.83,-0.05
3.88,-4,-0.61,-3.83,-0.04
3.89,-4,-0.65,-3.83,-0.03
3.9,-4,-0.69,-3.83,-0.04
3.91,-4,-0.67,-3.87,-0.06
3.92,-4,-0.55,-3.84,-0.1
3.93,-4,-0.28,-3.9,-0.07
3.94,-4,-0.46,-3.87,-0.03
3.95,-4,-0.56,-3.85,-0.02
3.96,-4,-0.68,-3.85,-0.07
3.97,-4,-0.48,-3.87,-0.01
3.98,-4,-0.79,-3.85,-0.01
3.99,-4,-0.71,-3.87,-0.02
4,-4,-0.73,-3.87,-0.04
4.01,-4,-0.62,-3.87,-0.01
4.02,-4,-0.75,-3.87,-0.01
4.03,-4,-0.74,-3.87,-0.02
4.04,-4,-0.73,-3.88,-0.03
4.05,-4,-0.67,-3.88,-0.02
4.06,-4,-0.72,-3.88,-0.03
4.07,-4,-0.68,-3.88,-0.03
4.08,-4,-0.68,-3.9,-0.03
4.09,-4,-0.69,-3.89,-0.02
4.1,-4,-0.68,-3.9,-0.03
4.11,-4,-0.68,-3.94,-0.05
4.12,-4,-0.55,-3.91,-0.03
4.13,-4,-0.56,-3.9,-0.03
4.14,-4,-0.64,-3.91,-0.03
4.15,-4,-0.66,-3.91,-0.02
4.16,-4,-0.68,-3.93,-0.03
4.17,-4,-0.64,-3.97,-0.07
4.18,-4,-0.39,-3.94,-0.03
4.19,-4,-0.51,-3.94,-0.02
4.2,-4,-0.59,-3.93,-0.01
4.21,-4,-0.64,-3.93,-0.01
4.22,-4,-0.66,-3.93,-0.01
4.23,-4,-0.66,-3.93,-0.03
4.24,-4,-0.6,-3.94,-0.01
4.25,-4,-0.66,-3.94,-0.01
4.26,-4,-0.65,-3.94,-0.01
4.27,-4,-0.65,-3.94,-0.01
4.28,-4,-0.64,-3.96,-0.02
4.29,-4,-0.61,-3.95,-0.01
4.3,-4,-0.62,-3.95,-0.01
4.31,-4,-0.63,-3.97,-0.03
4.32,-4,-0.57,-4.01,-0.01
4.33,-4,-0.61,-4,-0.05
4.34,-4,-0.31,-4.02,0
4.35,-4,-0.57,-4.01,-0.04
4.36,-4,-0.35,-4.01,0
4.37,-4,-0.56,-3.97,0
4.38,-4,-0.56,-3.97,-0.01
4.39,-4,-0.6,-3.97,0
4.4,-4,-0.66,-3.96,0
4.41,-4,-0.67,-3.96,0
4.42,-4,-0.66,-3.96,0
4.43,-4,-0.66,-3.97,-0.01
4.44,-4,-0.63,-3.97,-0.02
4.45,-4,-0.56,-3.97,-0.01
4.46,-4,-0.62,-3.98,-0.01
4.47,-4,-0.62,-3.97,-0.01
4.48,-4,-0.59,-3.97,-0.01
4.49,-4,-0.59,-3.97,-0.01
4.5,-4,-0.61,-3.97,-0.01
4.51,-4,-0.61,-4.04,-0.02
4.52,-4,-0.55,-4,-0.01
4.53,-4,-0.42,-3.99,-0.01
4.54,-4,-0.5,-3.99,0
4.55,-4,-0.6,-3.99,-0.01
4.56,-4,-0.54,-3.99,-0.01
4.57,-4,-0.52,-4.02,-0.01
4.58,-4,-0.52,-3.99,-0.06
4.59,-4,-0.26,-4,0
4.6,-4,-0.57,-3.99,0
4.61,-4,-0.59,-3.99,0
4.62,-4,-0.59,-3.99,0
4.63,-4,-0.57,-3.99,-0.01
4.64,-4,-0.54,-3.99,0
4.65,-4,-0.57,-3.99,0
4.66,-4,-0.59,-3.99,0
4.67,-4,-0.59,-3.99,-0.01
4.68,-4,-0.56,-3.99,-0.01
4.69,-4,-0.56,-3.99,-0.01
4.7,-4,-0.54,-4,-0.01
4.71,-4,-0.54,-4,-0.01
4.72,-4,-0.5,-4.02,-0.05
4.73,-4,-0.3,-4.04,0
4.74,-4,-0.53,-4,0
4.75,-4,-0.47,-4.02,0
4.76,-4,-0.54,-4,0
4.77,-4,-0.53,-4.02,-0.04
4.78,-4,-0.35,-4,0
4.79,-4,-0.52,-4,0
4.8,-4,-0.55,-4,0
4.81,-4,-0.57,-4,0
4.82,-4,-0.57,-4,0
4.83,-4,-0.55,-4,0
4.84,-4,-0.57,-4,0
4.85,-4,-0.57,-4,0
4.86,-4,-0.54,-4,0
4.87,-4,-0.54,-4,0
4.88,-4,-0.55,-4,-0.01
4.89,-4,-0.47,-4,0
4.9,-4,-0.55,-4,0
4.91,-4,-0.55,-4.02,-0.01
4.92,-4,-0.49,-4.04,0.01
4.93,-4,-0.55,-4,0
4.94,-4,-0.46,-4.01,0
4.95,-4,-0.52,-4,0
4.96,-4,-0.53,-4,-0.04
4.97,-4,-0.34,-4.05,0.01
4.98,-4,-0.57,-4,0
4.99,-4,-0.44,-4.01,0
5,4,-0.54,-4,0
